id,customer_id,restaurant_id,driver_id,order_timestamp,items,item_count,subtotal,delivery_fee,tip,total,estimated_delivery_min,actual_delivery_min,status,cancellation_reason,rating
172,1460,29,1,2024-01-03 17:42:38,"Lamb Vindaloo, Margherita Pizza, Butter Chicken",3,32.34,4.99,5.29,42.62,30,26.0,delivered,,2.0
173,7084,14,12,2024-01-03 17:47:54,General Tso's Chicken,1,10.64,4.99,2.82,18.45,31,31.0,delivered,,5.0
174,5184,12,2,2024-01-03 18:04:04,"Classic Cheeseburger, Pad Thai, General Tso's Chicken",3,29.95,4.99,2.46,37.4,45,35.0,delivered,,4.0
175,562,23,4,2024-01-03 18:06:16,"Kung Pao Chicken, BBQ Pulled Pork Sandwich, Acai Bowl, Green Curry",4,57.56,4.99,8.04,70.59,24,23.0,delivered,,3.0
176,7102,39,5,2024-01-03 18:06:53,"BBQ Pulled Pork Sandwich, Margherita Pizza, Fish Tacos, 10-Piece Wings",4,30.72,4.99,5.97,41.68,35,38.0,delivered,,4.0
177,382,69,4,2024-01-03 18:13:17,"Chicken Tenders Basket, Chicken Burrito Bowl, Dragon Roll",3,24.19,4.99,6.88,36.06,35,42.0,delivered,,4.0
178,1753,59,39,2024-01-03 18:16:01,Dragon Roll,1,14.18,4.99,2.03,21.2,24,20.0,delivered,,3.0
179,7440,44,9,2024-01-03 18:26:31,"Pad Thai, Caesar Salad, General Tso's Chicken",3,57.91,4.99,7.24,70.14,29,32.0,delivered,,4.0
180,4277,71,21,2024-01-03 18:31:07,Pepperoni Pizza Large,1,16.64,4.99,0.78,22.41,48,,cancelled,Customer changed mind,
181,3228,44,9,2024-01-03 18:35:23,"Caesar Salad, Pho Bo, Salmon Roll Combo, Chicken Burrito Bowl",4,41.09,4.99,7.98,54.06,23,22.0,delivered,,4.0
182,3655,115,32,2024-01-03 18:45:03,Chicken Burrito Bowl,1,8.36,4.99,0.16,13.51,39,31.0,delivered,,4.0
183,784,84,23,2024-01-03 18:46:29,"Acai Bowl, Green Curry",2,29.22,4.99,5.02,39.23,32,36.0,delivered,,3.0
184,9,104,34,2024-01-03 18:49:24,"Salmon Roll Combo, Green Curry",2,16.29,4.99,3.03,24.31,32,43.0,delivered,,3.0
185,6030,91,3,2024-01-03 18:50:20,"Brisket Plate, Acai Bowl",2,49.95,4.99,10.42,65.36,28,28.0,delivered,,4.0
186,5324,58,6,2024-01-03 18:56:31,"Fish Tacos, Classic Cheeseburger, Pepperoni Pizza Large, General Tso's Chicken",4,55.37,4.99,0.82,61.18,36,35.0,delivered,,3.0
187,5895,93,25,2024-01-03 19:00:25,"Brisket Plate, Pho Bo",2,20.82,4.99,2.36,28.17,26,23.0,delivered,,4.0
188,6134,92,5,2024-01-03 19:02:48,"Acai Bowl, Lamb Vindaloo, Caesar Salad",3,52.36,4.99,7.02,64.37,47,55.0,delivered,,2.0
189,5639,80,15,2024-01-03 19:23:48,"Pad Thai, Fish Tacos, Chicken Tenders Basket",3,34.36,4.99,1.07,40.42,32,35.0,delivered,,4.0
190,6230,61,19,2024-01-03 19:27:53,Margherita Pizza,1,11.68,4.99,1.4,18.07,16,19.0,delivered,,3.0
191,7931,7,45,2024-01-03 19:37:09,"Dragon Roll, 10-Piece Wings, Chicken Burrito Bowl, Pepperoni Pizza Large",4,57.09,4.99,21.13,83.21,54,55.0,delivered,,3.0
192,7390,82,1,2024-01-03 19:41:49,"General Tso's Chicken, Butter Chicken, BBQ Pulled Pork Sandwich, 10-Piece Wings",4,41.18,4.99,9.46,55.63,45,34.0,delivered,,3.0
193,3970,16,11,2024-01-03 19:49:05,Margherita Pizza,1,12.42,4.99,4.16,21.57,42,47.0,delivered,,3.0
194,5993,90,42,2024-01-03 19:58:25,"General Tso's Chicken, Dragon Roll, Classic Cheeseburger, Lamb Vindaloo",4,73.89,4.99,11.23,90.11,25,26.0,delivered,,5.0
195,5220,54,27,2024-01-03 20:08:34,Pho Bo,1,14.24,4.99,1.08,20.31,15,16.0,delivered,,3.0
196,2965,55,30,2024-01-03 20:10:14,"Chicken Tenders Basket, BBQ Pulled Pork Sandwich, Dragon Roll",3,27.11,4.99,4.67,36.77,42,,cancelled,Item unavailable,
197,2471,69,21,2024-01-03 20:38:26,Pho Bo,1,17.22,4.99,0.68,22.89,40,37.0,delivered,,4.0
198,7338,83,44,2024-01-03 20:43:26,"Butter Chicken, Pho Bo, Acai Bowl",3,41.28,4.99,5.91,52.18,53,51.0,delivered,,4.0
199,1989,96,17,2024-01-03 21:07:36,"Pho Bo, General Tso's Chicken, Acai Bowl",3,30.16,4.99,6.57,41.72,39,35.0,delivered,,4.0
200,390,85,45,2024-01-03 21:18:56,"Pad Thai, Salmon Roll Combo, BBQ Pulled Pork Sandwich, Chicken Burrito Bowl",4,51.41,4.99,4.03,60.43,34,38.0,delivered,,2.0
201,5178,74,43,2024-01-03 21:31:24,Butter Chicken,1,10.0,4.99,2.51,17.5,23,23.0,delivered,,3.0
202,7322,18,21,2024-01-03 21:38:08,BBQ Pulled Pork Sandwich,1,14.68,4.99,1.86,21.53,23,23.0,delivered,,4.0
203,3308,116,5,2024-01-03 21:55:54,"Brisket Plate, Fish Tacos, Margherita Pizza, Classic Cheeseburger",4,31.24,4.99,6.44,42.67,38,39.0,delivered,,3.0
204,4274,44,39,2024-01-04 11:17:59,"Fish Tacos, Margherita Pizza, BBQ Pulled Pork Sandwich",3,42.3,4.99,5.66,52.95,36,37.0,delivered,,4.0
205,1909,24,32,2024-01-04 11:25:22,"Pad Thai, Dragon Roll, Chicken Burrito Bowl, Pepperoni Pizza Large",4,52.2,4.99,4.37,61.56,20,21.0,delivered,,3.0
206,3552,104,5,2024-01-04 11:29:47,"Dragon Roll, Pad Thai, Chicken Burrito Bowl, Brisket Plate",4,25.9,4.99,9.42,40.31,47,,cancelled,Excessive wait time,
207,1793,72,42,2024-01-04 11:54:08,"Chicken Burrito Bowl, Butter Chicken, Brisket Plate, Chicken Tenders Basket",4,48.2,4.99,8.29,61.48,33,31.0,delivered,,5.0
208,4907,67,24,2024-01-04 11:58:45,"Lamb Vindaloo, 10-Piece Wings, Margherita Pizza, General Tso's Chicken",4,50.17,4.99,6.11,61.27,17,,cancelled,Customer unreachable at delivery,
209,6306,74,25,2024-01-04 12:01:21,"Dragon Roll, Caesar Salad, Salmon Roll Combo",3,48.71,4.99,8.29,61.99,36,45.0,delivered,,4.0
210,4966,104,18,2024-01-04 12:02:03,"Pad Thai, Salmon Roll Combo, Classic Cheeseburger",3,25.67,4.99,3.92,34.58,30,25.0,delivered,,4.0
211,4512,81,6,2024-01-04 12:05:44,"Chicken Burrito Bowl, BBQ Pulled Pork Sandwich, Brisket Plate, Chicken Tenders Basket",4,75.21,4.99,6.13,86.33,48,55.0,delivered,,4.0
212,4249,15,17,2024-01-04 12:08:57,"Kung Pao Chicken, General Tso's Chicken, Pepperoni Pizza Large",3,32.56,4.99,1.21,38.76,20,,cancelled,No drivers available,
213,2301,99,31,2024-01-04 12:13:11,"Lamb Vindaloo, Dragon Roll",2,18.91,4.99,4.41,28.31,40,49.0,delivered,,3.0
214,7135,27,29,2024-01-04 13:29:04,"Butter Chicken, 10-Piece Wings",2,21.24,4.99,0.0,26.23,47,53.0,delivered,,4.0
215,1668,106,40,2024-01-04 13:31:19,"Pad Thai, Salmon Roll Combo",2,15.42,4.99,3.19,23.6,38,41.0,delivered,,3.0
216,5700,74,35,2024-01-04 13:34:57,Acai Bowl,1,15.2,4.99,0.0,20.19,42,47.0,delivered,,4.0
217,7033,93,14,2024-01-04 13:38:25,Classic Cheeseburger,1,11.55,4.99,1.17,17.71,47,44.0,delivered,,4.0
218,4426,48,16,2024-01-04 13:50:17,BBQ Pulled Pork Sandwich,1,15.41,4.99,2.45,22.85,28,31.0,delivered,,2.0
219,1355,57,23,2024-01-04 14:18:33,"Chicken Burrito Bowl, Salmon Roll Combo, Butter Chicken, BBQ Pulled Pork Sandwich",4,65.1,4.99,11.86,81.95,30,36.0,delivered,,4.0
220,6816,35,41,2024-01-04 15:01:00,"Dragon Roll, Chicken Tenders Basket, Salmon Roll Combo, Brisket Plate",4,44.8,4.99,8.45,58.24,46,45.0,delivered,,3.0
221,3723,35,28,2024-01-04 15:49:46,"Kung Pao Chicken, General Tso's Chicken",2,21.87,4.99,5.49,32.35,34,46.0,delivered,,4.0
222,4028,52,25,2024-01-04 15:53:46,Margherita Pizza,1,12.9,4.99,1.74,19.63,21,,cancelled,Restaurant closed unexpectedly,
223,7353,17,15,2024-01-04 15:58:25,Caesar Salad,1,10.41,4.99,0.62,16.02,49,54.0,delivered,,4.0
224,639,105,20,2024-01-04 16:00:40,Brisket Plate,1,8.04,4.99,3.37,16.4,15,16.0,delivered,,4.0
225,5362,40,36,2024-01-04 17:07:35,"Dragon Roll, Brisket Plate",2,19.2,4.99,5.5,29.69,39,37.0,delivered,,3.0
226,7072,74,44,2024-01-04 17:43:57,Green Curry,1,13.52,4.99,1.47,19.98,40,27.0,delivered,,3.0
227,2404,8,9,2024-01-04 18:05:03,"Pho Bo, Brisket Plate, General Tso's Chicken",3,37.62,4.99,9.41,52.02,25,33.0,delivered,,5.0
228,6744,32,22,2024-01-04 18:05:35,"General Tso's Chicken, Pepperoni Pizza Large, Green Curry",3,31.77,4.99,4.59,41.35,45,38.0,delivered,,4.0
229,1149,7,1,2024-01-04 18:12:41,Lamb Vindaloo,1,9.73,4.99,1.46,16.18,30,26.0,delivered,,4.0
230,7232,68,41,2024-01-04 18:15:12,"Pepperoni Pizza Large, Brisket Plate, Chicken Tenders Basket, 10-Piece Wings",4,61.53,4.99,4.52,71.04,37,47.0,delivered,,4.0
231,1052,52,6,2024-01-04 18:15:32,"Pepperoni Pizza Large, Butter Chicken, Acai Bowl, 10-Piece Wings",4,31.17,4.99,6.75,42.91,35,33.0,delivered,,3.0
232,1579,43,2,2024-01-04 18:21:11,"Kung Pao Chicken, Margherita Pizza, Chicken Burrito Bowl, Dragon Roll",4,28.35,4.99,9.99,43.33,37,39.0,delivered,,4.0
233,859,73,15,2024-01-04 18:22:09,"Brisket Plate, Salmon Roll Combo, Dragon Roll, Classic Cheeseburger",4,73.15,4.99,13.97,92.11,29,30.0,delivered,,3.0
234,4852,30,21,2024-01-04 18:24:25,"Salmon Roll Combo, BBQ Pulled Pork Sandwich, Chicken Tenders Basket, Butter Chicken",4,33.85,4.99,8.7,47.54,23,,cancelled,Customer changed mind,
235,5967,75,19,2024-01-04 18:24:39,"Pad Thai, BBQ Pulled Pork Sandwich, Caesar Salad",3,33.8,4.99,3.55,42.34,23,19.0,delivered,,4.0
236,203,117,42,2024-01-04 18:29:48,"BBQ Pulled Pork Sandwich, Dragon Roll",2,12.68,4.99,1.82,19.49,34,,cancelled,Customer changed mind,
237,3041,83,1,2024-01-04 18:36:12,Pepperoni Pizza Large,1,8.0,4.99,2.34,15.33,17,16.0,delivered,,5.0
238,5140,9,8,2024-01-04 18:47:11,"Dragon Roll, Margherita Pizza",2,23.03,4.99,5.53,33.55,29,26.0,delivered,,4.0
239,4663,16,31,2024-01-04 18:52:10,"Butter Chicken, 10-Piece Wings, Green Curry",3,17.04,4.99,3.37,25.4,37,37.0,delivered,,3.0
240,7456,104,14,2024-01-04 19:12:00,"Chicken Tenders Basket, Acai Bowl, Green Curry",3,27.74,4.99,0.73,33.46,26,,cancelled,Customer unreachable at delivery,
241,3278,2,30,2024-01-04 19:17:11,"10-Piece Wings, Kung Pao Chicken",2,24.98,4.99,5.47,35.44,27,27.0,delivered,,5.0
242,4737,21,8,2024-01-04 19:23:45,Brisket Plate,1,17.94,4.99,3.36,26.29,37,47.0,delivered,,3.0
243,7499,107,18,2024-01-04 19:30:26,"Lamb Vindaloo, Chicken Tenders Basket, Pad Thai, 10-Piece Wings",4,42.83,4.99,4.17,51.99,28,22.0,delivered,,5.0
244,3467,38,26,2024-01-04 19:34:01,"10-Piece Wings, General Tso's Chicken, BBQ Pulled Pork Sandwich, Lamb Vindaloo",4,43.23,4.99,8.8,57.02,33,34.0,delivered,,3.0
245,2555,42,20,2024-01-04 19:37:17,"Pepperoni Pizza Large, Acai Bowl",2,20.75,4.99,4.82,30.56,38,41.0,delivered,,4.0
246,965,58,32,2024-01-04 19:37:30,"Pho Bo, Acai Bowl",2,48.24,4.99,6.4,59.63,44,37.0,delivered,,3.0
247,7282,43,6,2024-01-04 20:26:52,"Green Curry, 10-Piece Wings, Acai Bowl, Classic Cheeseburger",4,37.86,4.99,1.45,44.3,28,,cancelled,Weather conditions,
248,6877,117,37,2024-01-04 20:32:10,Pad Thai,1,8.11,4.99,1.49,14.59,15,16.0,delivered,,4.0
249,645,45,38,2024-01-04 20:34:32,"Chicken Burrito Bowl, Caesar Salad, Pho Bo",3,49.79,4.99,6.13,60.91,29,27.0,delivered,,4.0
250,819,93,24,2024-01-04 20:37:55,"Chicken Burrito Bowl, Butter Chicken",2,13.84,4.99,4.07,22.9,38,40.0,delivered,,2.0
251,1387,72,28,2024-01-04 20:43:31,10-Piece Wings,1,13.56,4.99,1.64,20.19,21,19.0,delivered,,3.0
252,7962,15,25,2024-01-04 20:57:07,Brisket Plate,1,9.72,4.99,1.87,16.58,45,50.0,delivered,,3.0
253,1722,52,36,2024-01-04 20:59:49,"BBQ Pulled Pork Sandwich, Dragon Roll, Green Curry, Pho Bo",4,34.49,4.99,7.56,47.04,19,22.0,delivered,,4.0
254,3830,96,16,2024-01-04 21:19:11,"Lamb Vindaloo, Chicken Tenders Basket",2,10.48,4.99,2.61,18.08,49,60.0,delivered,,4.0
255,5290,96,17,2024-01-04 21:52:09,"Lamb Vindaloo, 10-Piece Wings",2,19.13,4.99,4.1,28.22,38,44.0,delivered,,3.0
256,5666,54,30,2024-01-04 22:33:40,"Green Curry, BBQ Pulled Pork Sandwich, Chicken Tenders Basket",3,39.17,4.99,6.91,51.07,52,59.0,delivered,,4.0
257,1929,53,24,2024-01-05 11:08:54,"Kung Pao Chicken, Fish Tacos, Acai Bowl",3,33.67,4.99,5.33,43.99,29,34.0,delivered,,3.0
258,1861,12,17,2024-01-05 11:20:34,"Salmon Roll Combo, Classic Cheeseburger",2,27.56,4.99,4.78,37.33,49,44.0,delivered,,5.0
259,1537,63,10,2024-01-05 11:40:28,Fish Tacos,1,9.29,4.99,0.95,15.23,34,36.0,delivered,,4.0
260,2486,64,12,2024-01-05 11:46:24,Fish Tacos,1,16.12,4.99,1.05,22.16,26,29.0,delivered,,3.0
261,6854,39,31,2024-01-05 11:50:56,"Chicken Tenders Basket, Pepperoni Pizza Large, Classic Cheeseburger",3,24.54,4.99,4.35,33.88,51,,cancelled,Customer unreachable at delivery,
262,2440,18,12,2024-01-05 12:16:10,"Brisket Plate, Acai Bowl, Pad Thai, Chicken Burrito Bowl",4,50.67,4.99,5.21,60.87,15,15.0,delivered,,4.0
263,4722,51,1,2024-01-05 12:37:01,"Kung Pao Chicken, Pho Bo",2,26.54,4.99,5.34,36.87,39,43.0,delivered,,3.0
264,5010,99,39,2024-01-05 12:37:02,"Dragon Roll, 10-Piece Wings",2,17.6,4.99,1.18,23.77,36,36.0,delivered,,4.0
265,202,30,9,2024-01-05 12:45:51,"Chicken Burrito Bowl, 10-Piece Wings, Pad Thai, Chicken Tenders Basket",4,46.37,4.99,4.9,56.26,27,30.0,delivered,,3.0
266,4323,19,31,2024-01-05 13:00:39,"Salmon Roll Combo, Kung Pao Chicken, Green Curry",3,55.2,4.99,7.88,68.07,25,26.0,delivered,,5.0
267,5496,102,11,2024-01-05 13:11:56,"Pad Thai, Lamb Vindaloo",2,23.71,4.99,2.67,31.37,45,54.0,delivered,,3.0
268,3850,42,22,2024-01-05 13:28:03,"Kung Pao Chicken, Pad Thai",2,22.81,4.99,2.95,30.75,44,49.0,delivered,,4.0
269,6073,78,27,2024-01-05 13:41:56,"Fish Tacos, Salmon Roll Combo, Dragon Roll",3,38.04,4.99,10.34,53.37,39,34.0,delivered,,4.0
270,1257,16,22,2024-01-05 13:46:05,"Dragon Roll, Fish Tacos, Caesar Salad",3,36.05,4.99,1.39,42.43,41,36.0,delivered,,3.0
271,2210,22,23,2024-01-05 13:46:48,"Kung Pao Chicken, Acai Bowl, Dragon Roll, Salmon Roll Combo",4,39.81,4.99,5.53,50.33,31,31.0,delivered,,5.0
272,7940,114,24,2024-01-05 13:52:55,"Kung Pao Chicken, Butter Chicken, Pho Bo, Margherita Pizza",4,29.1,4.99,6.31,40.4,43,38.0,delivered,,3.0
273,938,107,2,2024-01-05 14:00:54,"Pad Thai, 10-Piece Wings, Caesar Salad",3,24.97,4.99,2.7,32.66,35,28.0,delivered,,5.0
274,5262,117,26,2024-01-05 14:02:34,Lamb Vindaloo,1,8.71,4.99,1.0,14.7,21,25.0,delivered,,3.0
275,2549,90,30,2024-01-05 14:13:21,Fish Tacos,1,17.88,4.99,3.29,26.16,37,37.0,delivered,,4.0
276,1521,78,34,2024-01-05 14:41:15,"General Tso's Chicken, Caesar Salad, Chicken Tenders Basket, Fish Tacos",4,50.23,4.99,3.43,58.65,20,23.0,delivered,,3.0
277,4814,73,26,2024-01-05 15:02:07,"Salmon Roll Combo, Brisket Plate",2,25.42,4.99,5.26,35.67,56,58.0,delivered,,4.0
278,745,56,20,2024-01-05 15:18:26,"Green Curry, Pad Thai",2,27.22,4.99,7.32,39.53,36,42.0,delivered,,4.0
279,459,92,13,2024-01-05 15:46:04,"Salmon Roll Combo, Lamb Vindaloo",2,35.21,4.99,5.57,45.77,27,30.0,delivered,,3.0
280,254,17,20,2024-01-05 15:50:46,"BBQ Pulled Pork Sandwich, Pad Thai, Brisket Plate",3,30.25,4.99,12.09,47.33,31,31.0,delivered,,4.0
281,7160,98,26,2024-01-05 16:04:08,"Kung Pao Chicken, Salmon Roll Combo",2,22.37,4.99,2.96,30.32,28,,cancelled,Restaurant closed unexpectedly,
282,7054,90,26,2024-01-05 16:36:36,"Chicken Tenders Basket, Dragon Roll, Pho Bo, Classic Cheeseburger",4,42.68,4.99,16.71,64.38,25,26.0,delivered,,3.0
283,1463,47,31,2024-01-05 17:48:29,"General Tso's Chicken, Pepperoni Pizza Large",2,23.88,4.99,5.18,34.05,31,36.0,delivered,,4.0
284,2737,97,42,2024-01-05 17:52:45,"Chicken Tenders Basket, Margherita Pizza",2,19.58,4.99,5.13,29.7,49,53.0,delivered,,5.0
285,2598,73,23,2024-01-05 18:00:19,"Dragon Roll, General Tso's Chicken, Classic Cheeseburger",3,48.0,4.99,15.96,68.95,23,28.0,delivered,,5.0
286,3412,8,2,2024-01-05 18:11:53,"Margherita Pizza, Dragon Roll",2,36.85,4.99,9.78,51.62,29,28.0,delivered,,5.0
287,4469,116,31,2024-01-05 18:21:20,Margherita Pizza,1,8.88,4.99,1.51,15.38,43,46.0,delivered,,4.0
288,7031,20,20,2024-01-05 18:21:53,"Pho Bo, Fish Tacos, Chicken Tenders Basket",3,39.48,4.99,4.51,48.98,15,18.0,delivered,,3.0
289,345,114,38,2024-01-05 18:32:49,"Margherita Pizza, Green Curry, BBQ Pulled Pork Sandwich, Chicken Burrito Bowl",4,31.87,4.99,13.03,49.89,25,21.0,delivered,,5.0
290,6885,61,40,2024-01-05 18:33:46,"Pho Bo, Caesar Salad, Kung Pao Chicken, Salmon Roll Combo",4,44.66,4.99,9.93,59.58,50,54.0,delivered,,3.0
291,3639,31,42,2024-01-05 18:35:44,"Acai Bowl, Pho Bo, Salmon Roll Combo",3,20.4,4.99,2.67,28.06,28,33.0,delivered,,3.0
292,7357,104,37,2024-01-05 18:39:18,"Chicken Burrito Bowl, Fish Tacos",2,21.82,4.99,5.2,32.01,46,42.0,delivered,,2.0
293,6839,115,33,2024-01-05 18:49:57,"Green Curry, Butter Chicken, Pho Bo, Acai Bowl",4,42.39,4.99,12.67,60.05,55,79.0,delivered,,4.0
294,1335,97,32,2024-01-05 18:50:19,"Pho Bo, Kung Pao Chicken",2,18.67,4.99,1.22,24.88,26,32.0,delivered,,4.0
295,1183,102,34,2024-01-05 18:54:59,Green Curry,1,17.25,4.99,1.6,23.84,30,32.0,delivered,,3.0
296,4219,95,31,2024-01-05 18:57:43,"Chicken Burrito Bowl, Chicken Tenders Basket",2,13.97,4.99,2.96,21.92,32,34.0,delivered,,3.0
297,4210,7,10,2024-01-05 18:58:56,"10-Piece Wings, Green Curry",2,26.24,4.99,3.72,34.95,35,39.0,delivered,,4.0
298,3291,44,9,2024-01-05 18:59:24,"Pad Thai, Acai Bowl, General Tso's Chicken",3,42.4,4.99,10.26,57.65,34,27.0,delivered,,4.0
299,1106,12,22,2024-01-05 19:06:32,"Caesar Salad, Kung Pao Chicken, Lamb Vindaloo, General Tso's Chicken",4,63.43,4.99,8.55,76.97,28,31.0,delivered,,4.0
300,2327,15,39,2024-01-05 19:10:04,General Tso's Chicken,1,9.81,4.99,1.09,15.89,35,30.0,delivered,,4.0
301,887,71,33,2024-01-05 19:13:53,"Kung Pao Chicken, Butter Chicken, Chicken Tenders Basket, 10-Piece Wings",4,72.96,4.99,17.85,95.8,27,27.0,delivered,,4.0
302,1086,30,20,2024-01-05 19:14:14,Green Curry,1,13.64,4.99,1.0,19.63,42,43.0,delivered,,4.0
303,4740,4,45,2024-01-05 19:34:57,"Lamb Vindaloo, Butter Chicken, 10-Piece Wings, Salmon Roll Combo",4,67.29,4.99,3.39,75.67,28,23.0,delivered,,5.0
304,4165,55,15,2024-01-05 19:38:42,"Fish Tacos, Caesar Salad, Pho Bo, Kung Pao Chicken",4,51.16,4.99,6.91,63.06,33,27.0,delivered,,5.0
305,1447,109,9,2024-01-05 19:40:13,"Dragon Roll, General Tso's Chicken, 10-Piece Wings",3,26.63,4.99,8.71,40.33,38,,cancelled,Customer changed mind,
306,740,61,4,2024-01-05 19:44:45,"BBQ Pulled Pork Sandwich, Dragon Roll, Pepperoni Pizza Large",3,49.3,4.99,6.05,60.34,41,42.0,delivered,,3.0
307,1281,105,22,2024-01-05 19:49:10,"Salmon Roll Combo, Caesar Salad, Pad Thai",3,18.62,4.99,3.33,26.94,34,38.0,delivered,,3.0
308,2793,29,25,2024-01-05 19:53:01,Lamb Vindaloo,1,8.54,4.99,1.54,15.07,19,17.0,delivered,,4.0
309,888,44,11,2024-01-05 20:02:11,"Green Curry, Fish Tacos, Pho Bo, Butter Chicken",4,42.24,4.99,10.48,57.71,38,35.0,delivered,,3.0
310,5007,84,30,2024-01-05 20:07:31,"10-Piece Wings, Chicken Burrito Bowl",2,21.92,4.99,1.98,28.89,42,45.0,delivered,,2.0
311,7043,58,28,2024-01-05 20:12:50,"Classic Cheeseburger, Acai Bowl",2,33.21,4.99,6.01,44.21,26,30.0,delivered,,4.0
312,6998,18,39,2024-01-05 20:13:46,"Lamb Vindaloo, General Tso's Chicken, Margherita Pizza, Fish Tacos",4,51.43,4.99,5.91,62.33,15,15.0,delivered,,4.0
313,5543,5,42,2024-01-05 20:13:52,Green Curry,1,13.49,4.99,2.4,20.88,15,15.0,delivered,,3.0
314,4503,28,3,2024-01-05 20:19:07,"10-Piece Wings, Acai Bowl, Salmon Roll Combo",3,35.26,4.99,7.39,47.64,35,32.0,delivered,,3.0
315,1540,22,17,2024-01-05 20:26:06,Pepperoni Pizza Large,1,19.09,4.99,2.34,26.42,56,60.0,delivered,,3.0
316,7423,74,10,2024-01-05 20:27:10,Butter Chicken,1,18.0,4.99,0.86,23.85,26,26.0,delivered,,3.0
317,1369,75,29,2024-01-05 20:59:21,"Margherita Pizza, Classic Cheeseburger, Acai Bowl, Fish Tacos",4,55.56,4.99,3.06,63.61,19,17.0,delivered,,3.0
318,6769,28,45,2024-01-05 21:06:01,"Caesar Salad, Chicken Burrito Bowl",2,26.59,4.99,5.65,37.23,31,29.0,delivered,,3.0
319,39,85,19,2024-01-05 21:15:41,"Lamb Vindaloo, BBQ Pulled Pork Sandwich",2,26.49,4.99,4.79,36.27,25,22.0,delivered,,3.0
320,2845,101,37,2024-01-05 21:23:46,"Margherita Pizza, Pepperoni Pizza Large, Kung Pao Chicken, Classic Cheeseburger",4,51.09,4.99,8.17,64.25,44,43.0,delivered,,4.0
321,5448,54,4,2024-01-05 21:26:31,Chicken Burrito Bowl,1,11.48,4.99,2.18,18.65,48,54.0,delivered,,3.0
322,1486,92,41,2024-01-05 21:30:24,"General Tso's Chicken, Fish Tacos",2,35.69,4.99,9.47,50.15,58,46.0,delivered,,5.0
323,3180,50,15,2024-01-05 22:07:58,"Chicken Burrito Bowl, Chicken Tenders Basket, Pad Thai",3,34.58,4.99,7.33,46.9,37,33.0,delivered,,5.0
324,49,12,14,2024-01-06 11:32:49,Kung Pao Chicken,1,15.97,4.99,2.3,23.26,35,32.0,delivered,,4.0
325,2784,110,6,2024-01-06 11:32:52,"Chicken Burrito Bowl, Kung Pao Chicken, Brisket Plate, Butter Chicken",4,33.7,4.99,7.97,46.66,45,,cancelled,Customer unreachable at delivery,
326,2400,9,33,2024-01-06 11:40:31,"Caesar Salad, Pad Thai, Dragon Roll",3,33.41,4.99,5.78,44.18,46,43.0,delivered,,4.0
327,1925,78,30,2024-01-06 11:41:36,Pad Thai,1,13.58,4.99,2.28,20.85,36,37.0,delivered,,3.0
328,3623,103,22,2024-01-06 11:45:45,"Chicken Burrito Bowl, Salmon Roll Combo",2,36.45,4.99,3.21,44.65,49,53.0,delivered,,4.0
329,3311,82,33,2024-01-06 11:48:27,"Butter Chicken, Green Curry, Brisket Plate, Lamb Vindaloo",4,42.88,4.99,13.08,60.95,43,41.0,delivered,,5.0
330,4819,46,23,2024-01-06 11:58:55,"Pad Thai, Lamb Vindaloo",2,14.24,4.99,1.38,20.61,32,18.0,delivered,,3.0
331,4637,103,24,2024-01-06 12:10:26,"Lamb Vindaloo, Dragon Roll, Pad Thai",3,57.24,4.99,7.55,69.78,30,37.0,delivered,,4.0
332,4967,7,22,2024-01-06 12:10:52,Chicken Tenders Basket,1,18.85,4.99,3.15,26.99,38,34.0,delivered,,4.0
333,1294,75,29,2024-01-06 12:10:56,"Pho Bo, Pepperoni Pizza Large",2,24.55,4.99,5.13,34.67,38,43.0,delivered,,4.0
334,2539,64,21,2024-01-06 12:13:23,"Lamb Vindaloo, 10-Piece Wings, Caesar Salad",3,50.71,4.99,6.23,61.93,27,28.0,delivered,,5.0
335,1135,73,29,2024-01-06 12:43:53,"Kung Pao Chicken, Chicken Burrito Bowl, Chicken Tenders Basket",3,38.21,4.99,9.8,53.0,33,33.0,delivered,,3.0
336,2390,114,15,2024-01-06 12:45:36,"General Tso's Chicken, Fish Tacos, Dragon Roll",3,25.86,4.99,5.25,36.1,36,38.0,delivered,,4.0
337,4128,78,22,2024-01-06 12:46:15,"Classic Cheeseburger, Pho Bo, Caesar Salad, Lamb Vindaloo",4,69.44,4.99,0.0,74.43,41,42.0,delivered,,4.0
338,1709,27,17,2024-01-06 12:49:27,General Tso's Chicken,1,9.28,4.99,0.0,14.27,38,45.0,delivered,,3.0
339,5897,104,25,2024-01-06 12:51:17,"Kung Pao Chicken, Fish Tacos, General Tso's Chicken, Salmon Roll Combo",4,39.98,4.99,5.07,50.04,30,28.0,delivered,,4.0
340,4895,10,9,2024-01-06 12:54:36,General Tso's Chicken,1,10.91,4.99,1.24,17.14,41,43.0,delivered,,3.0
341,5025,59,34,2024-01-06 12:56:59,Pepperoni Pizza Large,1,17.39,4.99,2.05,24.43,26,27.0,delivered,,3.0
342,1269,10,22,2024-01-06 13:14:51,"Kung Pao Chicken, Pepperoni Pizza Large, Brisket Plate, Butter Chicken",4,51.66,4.99,3.98,60.63,31,32.0,delivered,,3.0
343,6409,61,16,2024-01-06 13:36:34,"Kung Pao Chicken, BBQ Pulled Pork Sandwich",2,27.83,4.99,2.71,35.53,51,50.0,delivered,,3.0
